EGA python client version 3.0.21

Authentication success for user 'mail@gregor-sturm.de'
File ID         Status Bytes        Check sum                            File name
EGAF00001829868      1 180085778    36130469389340a198c29d41250a063f     EGAR00001628844/CRC/P1212/PD10_ZZM_NTH132-20161212.2.clean.fq.gz.cip
EGAF00002213918      1 22341650     3ef8866a1298a7b55d0c74ba367227c4     EGAR00001809028/CRC/P0309/PD10_ZZM_PTH32-20180309.1.clean.fq.gz.cip
EGAF00001832751      1 347008118    f1f61b038c6ad797a162633f30650002     EGAR00001624133/CRC/P0701/PD10_ZZM_0701-NTC-1-26.1.clean.fq.gz.cip
EGAF00001823536      1 263442862    471ae3ce2e20dff03da9bac69e010af7     EGAR00001628669/CRC/P1212/PD10_ZZM_NTC168-20161212.2.clean.fq.gz.cip
EGAF00001831141      1 135105173    e999d8f1d5f5becc2f24d05d232c57e7     EGAR00001629481/CRC/P1212/PD10_ZZM_TTC228-20161212.1.clean.fq.gz.cip
EGAF00001829066      1 207169582    264680dd6b2c7f7efa0ca8a0e384fc81     EGAR00001630654/CRC/P1228/PD10_ZZM_TTC181-20161228.2.clean.fq.gz.cip
EGAF00001826847      1 311185579    bacc944bf14616ae7f07303503fe3543     EGAR00001624292/CRC/P0701/PD10_ZZM_0701-NTR-1-68.1.clean.fq.gz.cip
EGAF00001828303      1 62709475     0fc700e7083a0a010702c8c4bb823dd0     EGAR00001625275/CRC/P0825/PD10_ZZM_PTC101-20170825.1.clean.fq.gz.cip
EGAF00001830840      1 78793055     738712515782815d00049c0a6154bf54     EGAR00001625787/CRC/P0825/PD10_ZZM_TTC95-20170825.2.clean.fq.gz.cip
EGAF00001832552      1 148050647    22b22b53131b5c8f6313d961fdef1725     EGAR00001622443/CRC/P0215/PD10_ZZM_TTH6-20170215.2.clean.fq.gz.cip
EGAF00001835224      1 201454236    be4c9fa33a43c464ed363f73e5dc68f8     EGAR00001622485/CRC/P0215/PD10_ZZM_TTR108-20170215.2.clean.fq.gz.cip
EGAF00002214015      1 75736932     7b1da567ff8f3234f6603d77ce010ac9     EGAR00001807845/CRC/P0123/PD10_ZZM_NTH6-20180123.2.clean.fq.gz.cip
EGAF00001833049      1 174595115    345b1c098a7e6509d13a4e0f87b2e00c     EGAR00001626982/CRC/P0909/PD10_ZZM_TTH237-0909-ZL.1.clean.fq.gz.cip
EGAF00002214238      1 62611992     e63d36b639e7a72f94ee89afc7f108ac     EGAR00001807627/CRC/P0123/PD10_ZZM_NP737-20180123.1.clean.fq.gz.cip
EGAF00001832778      1 227318775    22c2d98a757c4d6ce7941ee9c7a04302     EGAR00001624371/CRC/P0701/PD10_ZZM_0701-PTC-1-36.2.clean.fq.gz.cip
EGAF00001832484      1 147329359    c63a7853f54730350acd9f089548512f     EGAR00001621959/CRC/P0215/PD10_ZZM_NTH42-20170215.2.clean.fq.gz.cip
EGAF00001825229      1 137342446    244c39ced701c1a6a2ef42c2c39e0108     EGAR00001621863/CRC/P0215/PD10_ZZM_NTC34-20170215.1.clean.fq.gz.cip
EGAF00002215301      1 64181693     e88c96a63d46963d5e169812729d0dd8     EGAR00001809336/CRC/P0309/PD10_ZZM_TTC50-20180309.2.clean.fq.gz.cip
EGAF00001819441      1 130162513    6c6c906869e9dbe9ed19a3e8b2aab843     EGAR00001623489/CRC/P0413/PD10_ZZM_NTH60-20170413.1.clean.fq.gz.cip
EGAF00002213914      1 22561849     8717950b83b45d6b7e15104c148588e5     EGAR00001809026/CRC/P0309/PD10_ZZM_PTH31-20180309.1.clean.fq.gz.cip
EGAF00001822923      1 256644208    1513bea0026650ef1d4e4d40b19560ff     EGAR00001624485/CRC/P0701/PD10_ZZM_0701-PTH-2-73.1.clean.fq.gz.cip
EGAF00001829724      1 176058874    ae91e2142cf379a491e39607898b8dcf     EGAR00001626744/CRC/P0909/PD10_ZZM_TTC219-160909-ZL.2.clean.fq.gz.cip
EGAF00001830757      1 60312436     ab8195908d65577ef66654e983fcb4fd     EGAR00001625296/CRC/P0825/PD10_ZZM_PTC121-20170825.1.clean.fq.gz.cip
EGAF00001827675      1 175320164    8e15d6bb33f3473a57ae6f6469b55bf2     EGAR00001629944/CRC/P1228/PD10_ZZM_NTC36-20161228.1.clean.fq.gz.cip
EGAF00001819362      1 87901915     0d2e2d9508c8df062a5958f48c241bda     EGAR00001622774/CRC/P0411/PD10_ZZM_NTH78-20170411.2.clean.fq.gz.cip
EGAF00001831046      1 179299603    a4e62f8b3796d3e28b62726664109410     EGAR00001627715/CRC/P1012/PD10_ZZM_TTC144-161012-ZL.2.clean.fq.gz.cip
EGAF00002215150      1 67071653     ac9caf2d52a7d70d18aaec246a38dc9b     EGAR00001808185/CRC/P0123/PD10_ZZM_PTH68-20180123.1.clean.fq.gz.cip
EGAF00001828407      1 122789298    b725541cdbbc90fa98780733c54abcf5     EGAR00001626226/CRC/P0909/PD10_ZZM_NTC1-0909-ZL.1.clean.fq.gz.cip
EGAF00001835026      1 128071709    a82e45d90ef0d1f5f2b031b01257493d     EGAR00001629759/CRC/P1212/PD10_ZZM_TTR87-20161212.2.clean.fq.gz.cip
EGAF00001822174      1 158202759    efb93bb705aae1e8b2ac6176bf06e980     EGAR00001627744/CRC/P1012/PD10_ZZM_TTC172-161012-ZL.2.clean.fq.gz.cip
EGAF00001833273      1 153442112    fcc169a866b5cac819b333b653c2f579     EGAR00001630262/CRC/P1228/PD10_ZZM_NTR185-20161228.1.clean.fq.gz.cip
EGAF00001828022      1 60848806     3856391ce3cee18283534b2f247fc24a     EGAR00001623109/CRC/P0411/PD10_ZZM_TTC54-20170411.2.clean.fq.gz.cip
EGAF00001833736      1 298956961    6ced2b11f5a5050017e0f3797f804ddf     EGAR00001624145/CRC/P0701/PD10_ZZM_0701-NTC-1-40.2.clean.fq.gz.cip
EGAF00001828489      1 151826095    a34731df402333a1bfbf58f7664144fd     EGAR00001626733/CRC/P0909/PD10_ZZM_TTC208-160909-ZL.1.clean.fq.gz.cip
EGAF00001834716      1 245502565    6f07e9e4d53d41acb6dc60906a9008ef     EGAR00001624875/CRC/P0701/PD10_ZZM_0701-TTR-173.2.clean.fq.gz.cip
EGAF00001828938      1 141267928    ec60d9460dd75d46e99bbf85f749fc0a     EGAR00001630095/CRC/P1228/PD10_ZZM_NTH196-20161228.2.clean.fq.gz.cip
EGAF00002215215      1 66648639     cd7fbdf997aff33ea84051b57bf337e5     EGAR00001808667/CRC/P0123/PD10_ZZM_TTH71-20180123.2.clean.fq.gz.cip
EGAF00001834218      1 167271884    cca47b198c0a2756939e066cc16ad354     EGAR00001630494/CRC/P1228/PD10_ZZM_PTH89-20161228.2.clean.fq.gz.cip
EGAF00001817800      1 72176245     7cc8a4425bfeb41ec76a297ded705cad     EGAR00001627283/CRC/P0909/PD10_ZZM_TTY51-20160909.2.clean.fq.gz.cip
EGAF00001823965      1 136100695    fd836de6881f0fa6ecc88aadb1e393cd     EGAR00001622336/CRC/P0215/PD10_ZZM_TTC48-20170215.1.clean.fq.gz.cip
EGAF00001833539      1 154819566    0eb619ae9cf7ced5e28f7e64d99012da     EGAR00001622457/CRC/P0215/PD10_ZZM_TTH79-20170215.1.clean.fq.gz.cip
EGAF00001817422      1 103090690    67774f9b7f414e0be2c5be226ddae25b     EGAR00001626100/CRC/P0825/PD10_ZZM_TTR72-20170825.2.clean.fq.gz.cip
EGAF00001821936      1 118054777    32b57f47993fc63ff3cebd40003318ff     EGAR00001626503/CRC/P0909/PD10_ZZM_PTH21-0909-ZL.2.clean.fq.gz.cip
EGAF00001826236      1 180162221    fd5fba14f217fa7b144d984890d936a7     EGAR00001629299/CRC/P1212/PD10_ZZM_PTR39-20161212.2.clean.fq.gz.cip
EGAF00001832713      1 134708720    284e3f625dd4394f1a0033a11757247d     EGAR00001623889/CRC/P0413/PD10_ZZM_TTH100-20170413.1.clean.fq.gz.cip
EGAF00001821015      1 123889666    3df969ba4d25714a11674de13dc4a9da     EGAR00001628082/CRC/P1012/PD10_ZZM_TTH86-20161012.1.clean.fq.gz.cip
EGAF00001832799      1 213619526    dd39981538dae7d76a11f841d5fda390     EGAR00001624607/CRC/P0701/PD10_ZZM_0701_TTC-1_28.1.clean.fq.gz.cip
EGAF00002214317      1 63739760     8206e2940ae3cd08e9eeb5395929f34c     EGAR00001808618/CRC/P0123/PD10_ZZM_TTH17-20180123.2.clean.fq.gz.cip
EGAF00001822533      1 165863398    7d03b1f60c4e2bf0fe2c45e535d60814     EGAR00001629656/CRC/P1212/PD10_ZZM_TTR116-20161212.1.clean.fq.gz.cip
EGAF00001833324      1 199289983    38398b239ca2dcfe3917b3eb0d5b3fae     EGAR00001630482/CRC/P1228/PD10_ZZM_PTH75-20161228.2.clean.fq.gz.cip
EGAF00001829082      1 151509174    eccc8d54b00329c7344a1230d6cf0c9e     EGAR00001630782/CRC/P1228/PD10_ZZM_TTC63-20161228.2.clean.fq.gz.cip
EGAF00002215789      1 72617219     9892083ed223d5c52b74c4648ddc4718     EGAR00001808459/CRC/P0123/PD10_ZZM_TTC109-20180123.2.clean.fq.gz.cip
EGAF00001829885      1 155494973    c1dfee36428159cc30e4b30e49438366     EGAR00001628958/CRC/P1212/PD10_ZZM_NTH271-20161212.1.clean.fq.gz.cip
EGAF00001825582      1 266360181    5808cef5fa3206932d9a131ccef72c1a     EGAR00001624529/CRC/P0701/PD10_ZZM_0701_PTR-1_59.2.clean.fq.gz.cip
EGAF00001822428      1 215500809    aeb0130a8b502934c9d303c29847b34d     EGAR00001629123/CRC/P1212/PD10_ZZM_PTC45-20161212.2.clean.fq.gz.cip
EGAF00002215831      1 103540590    300f087ee9a84f7715625bb1799cf220     EGAR00001808705/CRC/P0123/PD10_ZZM_TTR113-20180123.2.clean.fq.gz.cip
EGAF00001820404      1 170090505    ead2f094ae9b8969b7838960a37a92f9     EGAR00001623983/CRC/P0413/PD10_ZZM_TTH73-20170413.2.clean.fq.gz.cip
EGAF00001821061      1 71770284     65c407782025aa53f9a096767e3cbf6e     EGAR00001628286/CRC/P1012/PD10_ZZM_TTY116-20161012.1.clean.fq.gz.cip
EGAF00002213846      1 72566508     d38bb6ba95595d17a0a2ef6e235ddf48     EGAR00001808591/CRC/P0123/PD10_ZZM_TTH140-20180123.1.clean.fq.gz.cip
EGAF00001832097      1 164034965    ef5e4e6a8885a0a18abf811ee69d1f3f     EGAR00001627181/CRC/P0909/PD10_ZZM_TTR3-0909-ZL.1.clean.fq.gz.cip
EGAF00001820032      1 179040637    51fecb52b07a6a880b7766ac2d1ec6c0     EGAR00001628740/CRC/P1212/PD10_ZZM_NTC30-20161212.2.clean.fq.gz.cip
EGAF00001828353      1 74947727     c1fa03aa321a201f24897d4b2f6b089d     EGAR00001625750/CRC/P0825/PD10_ZZM_TTC58-20170825.1.clean.fq.gz.cip
EGAF00001819958      1 102946558    55cbfb992a98aea562c94ab13684547b     EGAR00001628373/CRC/P1012/PD10_ZZM_TTY71-20161012.2.clean.fq.gz.cip
EGAF00001831006      1 148541538    ccca2f8584edaa5728f4e87a04e99973     EGAR00001627160/CRC/P0909/PD10_ZZM_TTR182-0909-ZL.2.clean.fq.gz.cip
EGAF00001826923      1 233561153    cdef701f92000eb0b5d5ec54e949cb35     EGAR00001624780/CRC/P0701/PD10_ZZM_0701_TTH-1_77.1.clean.fq.gz.cip
EGAF00001818382      1 211538970    cd987c3b055c0b6e8ea78bcd42a464ab     EGAR00001622502/CRC/P0215/PD10_ZZM_TTR124-20170215.2.clean.fq.gz.cip
EGAF00001832653      1 151093320    14b335c7332cfbe3c83a5ec1a36c302a     EGAR00001623409/CRC/P0413/PD10_ZZM_NTC6-20170413.1.clean.fq.gz.cip
EGAF00001826670      1 62799116     0b2776428317296eb9f60181315c5482     EGAR00001622853/CRC/P0411/PD10_ZZM_PTC93-20170411.2.clean.fq.gz.cip
EGAF00002215069      1 57145705     a6d5c6526bb55a9762c753313a6c9634     EGAR00001807668/CRC/P0123/PD10_ZZM_NP79-20180123.2.clean.fq.gz.cip
EGAF00001834908      1 152301432    684d21e4413031833c9fb07f5608197f     EGAR00001626321/CRC/P0909/PD10_ZZM_NTH152-0909-ZL.2.clean.fq.gz.cip
EGAF00001834202      1 165820616    e8f876feaa8dd6f2fc57de8e96993a4a     EGAR00001630381/CRC/P1228/PD10_ZZM_PTC51-20161228.2.clean.fq.gz.cip
EGAF00001829758      1 149446650    d80f185c213c2c756064de6d42bd8de6     EGAR00001626806/CRC/P0909/PD10_ZZM_TTC33-160909-ZL.2.clean.fq.gz.cip
EGAF00001831239      1 125869769    e0cc0d38e35d0ce94b2d243afa4bfebe     EGAR00001629980/CRC/P1228/PD10_ZZM_NTC72-20161228.1.clean.fq.gz.cip
EGAF00001834924      1 156797102    626a04386e8f03dfdcf62836b106c229     EGAR00001627200/CRC/P0909/PD10_ZZM_TTR5-0909-ZL.2.clean.fq.gz.cip
EGAF00002214538      1 51143342     b655dbe9dfef9cc04269b31c8455f3d7     EGAR00001808013/CRC/P0123/PD10_ZZM_PP7-153-20180123.1.clean.fq.gz.cip
EGAF00001820842      1 162548178    8e4535eb87d030bb29c47c6502d9e99c     EGAR00001627358/CRC/P1012/PD10_ZZM_PTC13-20161012.2.clean.fq.gz.cip
EGAF00001823513      1 146498350    4b7616f2696852833e6cef2b561d8dc4     EGAR00001628568/CRC/P1207/PD10_ZZM_TTC60-20161207.1.clean.fq.gz.cip
EGAF00001834740      1 233777213    3ce67d64d93811e3dc828549f4c57f08     EGAR00001624887/CRC/P0701/PD10_ZZM_0701-TTR-1-82.2.clean.fq.gz.cip
EGAF00002215527      1 69241626     b677b23edee932bd08435f31d0cf13c4     EGAR00001808688/CRC/P0123/PD10_ZZM_TTH94-20180123.2.clean.fq.gz.cip
EGAF00001818869      1 139295010    7987d33d20bc04799af668615fe41a95     EGAR00001626390/CRC/P0909/PD10_ZZM_NTH63-0909-ZL.1.clean.fq.gz.cip
EGAF00001821033      1 110466105    b526be70328b56734c44ecb2fa957205     EGAR00001628227/CRC/P1012/PD10_ZZM_TTR59-20161012.1.clean.fq.gz.cip
EGAF00001829223      1 153241868    4883599ea85d13bec459d33c6fdf029f     EGAR00001622399/CRC/P0215/PD10_ZZM_TTH127-20170215.1.clean.fq.gz.cip
EGAF00001822790      1 89395010     f2fd754bc75c9553bd9cd3791ff91cdc     EGAR00001623293/CRC/P0411/PD10_ZZM_TTR4-20170411.2.clean.fq.gz.cip
EGAF00001817216      1 355551657    9bc43d39e28b4f752037e1b7109ff0f7     EGAR00001624423/CRC/P0701/PD10_ZZM_0701-PTC-1-91.2.clean.fq.gz.cip
EGAF00001821875      1 87120883     e5ffcf626f4c9098f2cdf3cbcd5d775f     EGAR00001625918/CRC/P0825/PD10_ZZM_TTH251-20170825.1.clean.fq.gz.cip
EGAF00002212895      1 70428799     4afcf20107eccdba36153679d7a8a181     EGAR00001808753/CRC/P0123/PD10_ZZM_TTR163-20180123.2.clean.fq.gz.cip
EGAF00001827939      1 118180625    9a7cdb7d9c4e557a78ad2907215e5d00     EGAR00001622378/CRC/P0215/PD10_ZZM_TTH107-20170215.1.clean.fq.gz.cip
EGAF00001825602      1 245064389    13a4f9eafea3c4bc7899e5b82e113c1e     EGAR00001624764/CRC/P0701/PD10_ZZM_0701_TTH-1_60.2.clean.fq.gz.cip
EGAF00001825543      1 287490077    787777eed2f5aa6e4274ef811f9a119d     EGAR00001624285/CRC/P0701/PD10_ZZM_0701-NTR-1-64.1.clean.fq.gz.cip
EGAF00001827062      1 81450541     73be65c3e396cf56f36d7368007b9131     EGAR00001625973/CRC/P0825/PD10_ZZM_TTR117-20170825.2.clean.fq.gz.cip
EGAF00001829481      1 258950304    c736675fde43a5ce0df48a47fb742473     EGAR00001624568/CRC/P0701/PD10_ZZM_0701_PTR-2_28.1.clean.fq.gz.cip
EGAF00001830004      1 248250247    075809519bb11661e5ab8649f0fecfe1     EGAR00001629332/CRC/P1212/PD10_ZZM_PTR70-20161212.2.clean.fq.gz.cip
EGAF00001823002      1 82339457     fc11b91437a174c6f461c4bfd7edf812     EGAR00001624974/CRC/P0825/PD10_ZZM_NTC105-20170825.2.clean.fq.gz.cip
EGAF00001820235      1 124648578    0c0de9fd0447273dc56f87f1852c2165     EGAR00001622534/CRC/P0215/PD10_ZZM_TTR40-20170215.1.clean.fq.gz.cip
EGAF00002215915      1 76594485     6fe4feeaf37ce4ec295f409c335deb7c     EGAR00001809373/CRC/P0309/PD10_ZZM_TTC87-20180309.2.clean.fq.gz.cip
EGAF00001830987      1 147237683    93a1fd89e96e0d180e2db3170bb501e4     EGAR00001627061/CRC/P0909/PD10_ZZM_TTH8-0909-ZL.1.clean.fq.gz.cip
EGAF00001818625      1 275073932    1d96400bee180b4c8b2a3a71c98ef606     EGAR00001624439/CRC/P0701/PD10_ZZM_0701-PTH-2-18.1.clean.fq.gz.cip
